cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
1837077,network,0,114,6392.116309,6275.201027,0.217098,115.443582,0
1844866,network,6,114,41760.971646,10614.301719,0.348844,31109.943394,0.027611
1837164,network,0,115,6384.932338,6249.82321,0.208443,133.57818,0
1845058,network,6,115,41615.051382,11108.376269,0.332563,30467.252065,0
1837251,network,0,116,6418.697115,6259.14842,0.261037,157.976623,0
1845250,network,6,116,41818.516514,10913.181188,0.264474,30866.401736,0.023736
1837338,network,0,117,6506.404459,6437.814939,0.212188,66.992543,0
1845529,network,6,117,41752.610612,11247.751651,0.300865,30465.054444,0.009208
1837425,network,0,118,6379.78732,6268.896288,0.25428,109.460099,0
1845721,network,6,118,41370.502021,10020.947445,0.245019,31312.939259,0.013585
1837512,network,0,119,6663.719838,6578.20278,0.245451,83.91624,0
1846000,network,6,119,41758.071253,11324.847777,0.273891,30392.797507,0.014076
1837599,network,0,120,6440.919788,6339.100612,0.353539,100.188955,0
1846279,network,6,120,41957.826525,11546.558282,0.310684,30368.331012,0.014968
