cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
719809,"network",8,18,23887.481722,6473.678798,0.198015,17386.050268,0
720521,"network",8,19,24527.338656,6745.685786,0.174546,17753.444928,0
721103,"network",8,20,24092.992922,7097.97814,0.161753,16965.670403,0.006803
721815,"network",8,21,24245.451385,6267.498818,0.302023,17950.725677,0
722397,"network",8,22,24428.958228,6523.10314,0.17286,17878.494296,0
723196,"network",8,23,24296.442432,6803.511422,0.143991,17465.136964,0.023264
723778,"network",8,24,24141.200764,6987.045415,0.159517,17123.620341,0.009808
724490,"network",8,25,24386.003885,6354.37608,0.15518,18004.783285,0.007214
725072,"network",8,26,24262.263421,6762.317067,0.167373,17470.699882,0.013635
725654,"network",8,27,24228.63761,6898.451198,0.156181,17301.772031,0
726366,"network",8,28,24018.833352,6781.251705,0.183606,17209.958134,0
727035,"network",8,29,24052.937849,6723.25364,0.168367,17301.855219,0
727834,"network",8,30,23897.755118,6482.856981,0.158526,17388.25817,0.009608
730323,"network",6,1,19017.017562,5089.496566,0.198494,13906.788738,0.012293
730905,"network",6,2,18924.749167,5095.533959,0.154368,13809.028684,0
731444,"network",6,3,18849.365927,5368.462313,0.187805,13458.34255,0
732026,"network",6,4,19806.563093,5550.217173,0.161355,14233.925167,0.012464
732565,"network",6,5,18803.566744,5286.691305,0.106493,13496.113043,0
733147,"network",6,6,18747.44834,4855.626954,0.149019,13872.043772,0.013155
733599,"network",6,7,18686.233282,5262.160362,0.159119,13403.45551,0.007885
734181,"network",6,8,18874.71529,5331.607816,0.168179,13521.437924,0.007053
734633,"network",6,9,18904.762205,5517.475722,0.153552,13363.447756,0.01026
735215,"network",6,10,18916.003494,4913.114109,0.134862,13983.060167,0
735667,"network",6,11,18878.978158,5131.407359,0.128411,13727.582665,0.006823
736249,"network",6,12,18899.122576,5285.341777,0.193184,13592.247418,0
736788,"network",6,13,18917.960638,4595.657136,0.147229,14303.959996,0
737370,"network",6,14,18864.186427,5532.963191,0.163891,13308.466549,0.01609
737822,"network",6,15,18941.187536,4828.047805,0.184634,14094.422305,0.01062
738404,"network",6,16,19000.786756,5394.668577,0.157959,13583.143821,0.013175
738856,"network",6,17,18946.285284,5397.186631,0.14797,13527.048003,0.005942
739308,"network",6,18,18855.458946,5087.188571,0.151998,13748.57177,0
739890,"network",6,19,18850.390045,4491.46586,0.157885,14340.974399,0.008887
740342,"network",6,20,18828.417208,5226.320144,0.133803,13581.417356,0
740924,"network",6,21,18906.066002,4896.708476,0.191968,13989.398185,0.02182
741463,"network",6,22,19225.201158,5317.401723,0.227685,13884.476218,0
742045,"network",6,23,19034.39033,5378.792733,0.211662,13630.984963,0
742627,"network",6,24,19010.320164,4426.572384,0.195483,14563.197588,0.011722
743209,"network",6,25,18923.376436,4884.851367,0.230023,14017.913379,0
743661,"network",6,26,19030.597999,5589.772542,0.210159,13416.611569,0
744243,"network",6,27,18907.777023,5130.511354,0.196459,13755.398693,0
744825,"network",6,28,19004.022236,5427.444174,0.182963,13552.493782,0
745277,"network",6,29,18747.700412,5189.902348,0.178385,13534.746581,0
745859,"network",6,30,18942.962068,5412.622512,0.171056,13504.99956,0
