cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
218478,"cpu",7,11,3895.582651,1491.912466,2403.670185,0,0
219261,"cpu",7,12,3994.638378,1488.868921,2505.769457,0,0
220044,"cpu",7,13,4119.647436,1560.695032,2558.952404,0,0
220827,"cpu",7,14,4683.44161,1525.877963,3157.563647,0,0
221610,"cpu",7,15,3991.456215,1493.013808,2498.442407,0,0
222393,"cpu",7,16,5355.400982,1520.618874,3834.782108,0,0
223176,"cpu",7,17,3729.668483,1491.437414,2238.231069,0,0
223959,"cpu",7,18,5188.551121,1506.980014,3681.571107,0,0
224742,"cpu",7,19,5269.863125,1456.037926,3813.825199,0,0
225525,"cpu",7,20,3870.403373,1574.260042,2296.143331,0,0
226308,"cpu",7,21,6696.166722,1505.594865,5190.571857,0,0
227091,"cpu",7,22,3658.582704,1534.451749,2124.130955,0,0
227874,"cpu",7,23,3245.588906,1430.368148,1815.220758,0,0
228657,"cpu",7,24,3133.36549,1484.751092,1648.608647,0,0
229440,"cpu",7,25,4134.626262,1468.105719,2666.455782,0,0
230223,"cpu",7,26,3883.625019,1567.130752,2316.385642,0,0
231006,"cpu",7,27,2897.572112,1483.445594,1414.069416,0,0
231789,"cpu",7,28,6465.46496,1528.955592,4936.420159,0,0
232572,"cpu",7,29,5085.685769,1583.67325,3501.906882,0,0
233355,"cpu",7,30,4646.487334,1550.909188,3095.472618,0,0
234138,"cpu",7,31,3732.521541,1652.776791,2079.652675,0,0
234921,"cpu",7,32,4466.433536,1546.914812,2919.455064,0,0
235704,"cpu",7,33,7531.657221,1622.288531,5909.297815,0,0
236487,"cpu",7,34,7001.232734,1564.353501,5436.807782,0,0
237270,"cpu",7,35,5775.772421,1505.084905,4270.589943,0,0
238053,"cpu",7,36,4628.589868,1508.698065,3119.808559,0,0
238836,"cpu",7,37,9138.590959,1713.914541,7424.540873,0,0
239619,"cpu",7,38,4637.469706,1512.052616,3125.324955,0,0
240489,"cpu",7,39,8415.614648,1566.594071,6848.928845,0,0
241272,"cpu",7,40,3779.964841,1524.698632,2255.190424,0,0
242055,"cpu",7,41,5649.512859,1532.122048,4117.265876,0,0
242838,"cpu",7,42,5348.650737,1523.405919,3825.127682,0,0
243621,"cpu",7,43,4214.533463,1534.643977,2679.805935,0,0
244404,"cpu",7,44,6440.754118,1552.874807,4887.773973,0,0
245187,"cpu",7,45,5359.533685,1518.773352,3840.677888,0,0
245970,"cpu",7,46,4516.465464,1716.121243,2800.278005,0,0
246753,"cpu",7,47,3876.649244,1534.647098,2341.910502,0,0
247536,"cpu",7,48,3600.55838,1486.410233,2114.076944,0,0
248319,"cpu",7,49,4650.379102,1493.525906,3156.788414,0,0
249102,"cpu",7,50,7864.675634,1646.493727,6217.977564,0,0
249276,"network",0,1,6417.151163,6284.511149,0.238407,130.741377,0
249363,"network",0,2,6384.244923,6188.615051,0.668923,193.476765,0
249450,"network",0,3,6373.645769,6208.497034,0.252516,163.359645,0
249537,"network",0,4,6401.382427,6252.412307,0.246664,147.248423,0
249624,"network",0,5,6376.018438,6239.549049,0.230473,134.762058,0
249711,"network",0,6,6377.689178,6211.623905,0.240608,164.221676,0
249798,"network",0,7,6380.325614,6213.159083,0.197045,165.307847,0
249885,"network",0,8,6388.209607,6258.182476,0.289209,128.262088,0
249972,"network",0,9,6394.706832,6250.291925,0.213803,142.65491,0
250059,"network",0,10,6394.1554,6229.454727,0.266259,162.949431,0
250146,"network",0,11,6369.11576,6206.907114,0.238112,160.370694,0
250233,"network",0,12,6388.05024,6265.175228,0.23048,121.09493,0
250320,"network",0,13,6378.029271,6238.662732,0.201717,137.525782,0
250407,"network",0,14,6398.38519,6226.77912,0.432213,169.576372,0
250494,"network",0,15,6415.76423,6313.917344,0.215628,99.939169,0
250581,"network",0,16,6375.390893,6164.337072,0.197302,209.260545,0
250668,"network",0,17,6383.674986,6299.885497,0.250711,81.628257,0
250755,"network",0,18,6384.597353,6179.06822,0.282547,203.685616,0
251016,"network",0,19,6396.383701,6216.80895,0.197894,177.762171,0
251103,"network",0,20,6401.903996,6208.876564,0.201926,191.22448,0
251190,"network",0,21,6397.086202,6244.941961,0.254197,150.370724,0
251277,"network",0,22,6408.15422,6265.344443,0.298829,140.997797,0
251364,"network",0,23,6385.056821,6205.754236,0.265824,177.386184,0
251451,"network",0,24,6407.253485,6289.790647,0.302774,115.566049,0
251625,"network",0,25,6404.30031,6254.060677,0.200078,148.493403,0
251712,"network",0,26,6372.067747,6271.430081,0.222503,98.927829,0
251799,"network",0,27,6395.875525,6244.228332,0.222402,149.868177,0
251886,"network",0,28,6417.591118,6264.063054,0.205383,151.770013,0
251973,"network",0,29,6423.463229,6230.546681,0.245559,190.216593,0
252060,"network",0,30,6413.623964,6254.69054,0.241365,157.113378,0
252147,"network",0,31,6364.648895,6246.778885,0.193511,116.03825,0
252234,"network",0,32,6379.461081,6235.855088,0.193368,141.903902,0
252321,"network",0,33,6386.506433,6167.101106,0.23097,217.478207,0
252408,"network",0,34,6396.46057,6255.610043,0.17115,139.115937,0
252495,"network",0,35,6381.683127,6263.847264,0.216224,116.037693,0
252582,"network",0,36,6384.301359,6245.302904,0.23349,137.375456,0
252669,"network",0,37,6393.760725,6236.923913,0.201281,155.356482,0
252756,"network",0,38,6396.987776,6244.650731,0.266461,150.790427,0
252843,"network",0,39,6393.065854,6208.838842,0.220493,182.506584,0
252930,"network",0,40,6376.809606,6287.801076,0.223276,88.237296,0
253017,"network",0,41,6359.656983,6278.060994,0.274442,80.729024,0
253104,"network",0,42,6385.656226,6249.37483,0.199861,134.460422,0
253191,"network",0,43,6386.298415,6255.024375,0.31403,129.490876,0
253278,"network",0,44,6544.948415,6384.323468,0.207251,158.917905,0
253365,"network",0,45,6383.301296,6253.051986,0.208066,128.358374,0
253452,"network",0,46,6421.52197,6316.875873,0.22754,102.709547,0
253539,"network",0,47,6413.266011,6240.226959,0.200939,171.154411,0
253713,"network",0,48,6385.471577,6258.479237,0.180294,125.402481,0
253800,"network",0,49,6396.777143,6224.234715,0.209747,170.981852,0
253887,"network",0,50,6376.268058,6232.463727,0.232125,142.227829,0
254079,"network",4,1,30071.495621,9474.880181,0.281236,20568.011404,0
254271,"network",4,2,30250.488852,9002.27397,0.294261,21221.041685,0
254463,"network",4,3,30075.377379,9352.853594,0.663763,20694.120011,0
254655,"network",4,4,30040.39258,8237.677806,0.266781,21777.418291,0
254847,"network",4,5,30320.495712,9399.198339,0.257979,20893.568858,0
255039,"network",4,6,29977.4681,7528.665205,0.274164,22426.004874,0
255492,"network",4,7,30046.200518,8968.503515,0.292532,21050.944301,0
255684,"network",4,8,30375.543013,9549.586216,0.285621,20794.776784,0
